timestamp,trip_index,planet,morty_count,survived,morties_in_citadel,morties_on_planet_jessica,morties_lost,steps_taken,success_rate,volatility,note
2025-11-05T08:05:00.002652,187,0,1,0,731,192,77,187,0.6666666666666666,0.42857142857142855,"forced_probe_top_score=0.429,vol=0.357"
2025-11-05T08:05:00.924801,188,0,1,1,730,193,77,188,0.7333333333333333,0.42857142857142855,"forced_probe_top_score=0.381,vol=0.429"
2025-11-05T08:05:01.537438,189,0,1,0,729,193,78,189,0.6666666666666666,0.5,"score=0.419,vol=0.429,send=1|recent_failures_cooldown"
2025-11-05T08:05:02.462963,190,0,1,0,728,193,79,190,0.6,0.5,"forced_probe_top_score=0.333,vol=0.500|recent_failures_cooldown"
2025-11-05T08:05:03.074759,191,0,1,0,727,193,80,191,0.5333333333333333,0.5,"forced_probe_top_score=0.300,vol=0.500|recent_failures_cooldown"
2025-11-05T08:05:03.689715,192,0,1,0,726,193,81,192,0.4666666666666667,0.42857142857142855,"forced_probe_top_score=0.267,vol=0.500|recent_failures_cooldown"
2025-11-05T08:05:04.304216,193,0,1,1,725,194,81,193,0.5333333333333333,0.5,"forced_probe_top_score=0.267,vol=0.429|recent_failures_cooldown"
2025-11-05T08:05:04.923573,194,0,1,1,724,195,81,194,0.6,0.42857142857142855,"forced_probe_top_score=0.267,vol=0.500|recent_failures_cooldown"
2025-11-05T08:05:05.836809,195,0,1,1,723,196,81,195,0.6,0.42857142857142855,"forced_probe_top_score=0.343,vol=0.429|recent_failures_cooldown"
2025-11-05T08:05:06.452752,196,0,1,0,722,196,82,196,0.5333333333333333,0.42857142857142855,"forced_probe_top_score=0.343,vol=0.429|recent_failures_cooldown"
2025-11-05T08:05:07.068808,197,0,1,0,721,196,83,197,0.5333333333333333,0.35714285714285715,"forced_probe_top_score=0.305,vol=0.429|recent_failures_cooldown"
2025-11-05T08:05:07.677582,198,0,1,0,720,196,84,198,0.4666666666666667,0.35714285714285715,"forced_probe_top_score=0.343,vol=0.357|recent_failures_cooldown"
2025-11-05T08:05:08.294394,199,0,1,0,719,196,85,199,0.4,0.35714285714285715,"forced_probe_top_score=0.300,vol=0.357|recent_failures_cooldown"
2025-11-05T08:05:09.522353,200,0,1,0,718,196,86,200,0.3333333333333333,0.35714285714285715,"forced_probe_top_score=0.257,vol=0.357|recent_failures_cooldown"
2025-11-05T08:05:10.753062,201,0,1,0,717,196,87,201,0.26666666666666666,0.2857142857142857,"forced_probe_top_score=0.214,vol=0.357|recent_failures_cooldown"
2025-11-05T08:05:11.372616,202,0,1,1,716,197,87,202,0.3333333333333333,0.2857142857142857,"forced_probe_top_score=0.190,vol=0.286|recent_failures_cooldown"
2025-11-05T08:05:11.980663,203,0,1,1,715,198,87,203,0.3333333333333333,0.21428571428571427,"forced_probe_top_score=0.238,vol=0.286|recent_failures_cooldown"
2025-11-05T08:05:12.397557,204,0,1,1,714,199,87,204,0.4,0.21428571428571427,"forced_probe_top_score=0.262,vol=0.214|recent_failures_cooldown"
2025-11-05T08:05:12.903837,205,0,1,1,713,200,87,205,0.4666666666666667,0.21428571428571427,"forced_probe_top_score=0.314,vol=0.214"
2025-11-05T08:05:13.517574,206,0,1,0,712,200,88,206,0.4666666666666667,0.2857142857142857,"forced_probe_top_score=0.367,vol=0.214"
2025-11-05T08:05:14.132161,207,0,1,0,711,200,89,207,0.4666666666666667,0.21428571428571427,"forced_probe_top_score=0.333,vol=0.286|recent_failures_cooldown"
2025-11-05T08:05:14.746347,208,0,1,0,710,200,90,208,0.4,0.21428571428571427,"forced_probe_top_score=0.367,vol=0.214|recent_failures_cooldown"
2025-11-05T08:05:15.360478,209,0,1,0,709,200,91,209,0.3333333333333333,0.21428571428571427,"forced_probe_top_score=0.314,vol=0.214|recent_failures_cooldown"
2025-11-05T08:05:15.973399,210,0,1,0,708,200,92,210,0.26666666666666666,0.14285714285714285,"forced_probe_top_score=0.262,vol=0.214|recent_failures_cooldown"
2025-11-05T08:05:16.587414,211,0,1,1,707,201,92,211,0.3333333333333333,0.21428571428571427,"forced_probe_top_score=0.229,vol=0.143|recent_failures_cooldown"
2025-11-05T08:05:17.202246,212,0,1,0,706,201,93,212,0.3333333333333333,0.2857142857142857,"forced_probe_top_score=0.262,vol=0.214|recent_failures_cooldown"
2025-11-05T08:05:17.817927,213,0,1,1,705,202,93,213,0.4,0.35714285714285715,"forced_probe_top_score=0.238,vol=0.286|recent_failures_cooldown"
2025-11-05T08:05:18.428457,214,0,1,1,704,203,93,214,0.4666666666666667,0.35714285714285715,"forced_probe_top_score=0.257,vol=0.357|recent_failures_cooldown"
2025-11-05T08:05:19.349689,215,0,1,1,703,204,93,215,0.5333333333333333,0.35714285714285715,"forced_probe_top_score=0.300,vol=0.357"
2025-11-05T08:05:19.967188,216,0,1,1,702,205,93,216,0.6,0.2857142857142857,"forced_probe_top_score=0.343,vol=0.357"
2025-11-05T08:05:20.582080,217,0,1,1,701,206,93,217,0.6,0.2857142857142857,"forced_probe_top_score=0.429,vol=0.286"
2025-11-05T08:05:21.200840,218,0,1,0,700,206,94,218,0.5333333333333333,0.35714285714285715,"forced_probe_top_score=0.429,vol=0.286"
2025-11-05T08:05:21.811411,219,0,1,0,699,206,95,219,0.4666666666666667,0.35714285714285715,"forced_probe_top_score=0.343,vol=0.357|recent_failures_cooldown"
2025-11-05T08:05:22.430153,220,0,1,0,698,206,96,220,0.4,0.2857142857142857,"forced_probe_top_score=0.300,vol=0.357|recent_failures_cooldown"
2025-11-05T08:05:23.653812,221,0,1,0,697,206,97,221,0.4,0.2857142857142857,"forced_probe_top_score=0.286,vol=0.286|recent_failures_cooldown"
2025-11-05T08:05:24.068489,222,0,1,0,696,206,98,222,0.4,0.2857142857142857,"forced_probe_top_score=0.286,vol=0.286|recent_failures_cooldown"
2025-11-05T08:05:24.583449,223,0,1,1,695,207,98,223,0.4666666666666667,0.35714285714285715,"forced_probe_top_score=0.286,vol=0.286|recent_failures_cooldown"
2025-11-05T08:05:25.194022,224,0,1,1,694,208,98,224,0.5333333333333333,0.35714285714285715,"forced_probe_top_score=0.300,vol=0.357|recent_failures_cooldown"
2025-11-05T08:05:25.609314,225,0,1,1,693,209,98,225,0.6,0.2857142857142857,"forced_probe_top_score=0.343,vol=0.357|recent_failures_cooldown"
2025-11-05T08:05:26.118930,226,0,1,1,692,210,98,226,0.6,0.21428571428571427,"forced_probe_top_score=0.429,vol=0.286"
2025-11-05T08:05:26.726240,227,0,1,0,691,210,99,227,0.6,0.21428571428571427,"forced_probe_top_score=0.471,vol=0.214"
2025-11-05T08:05:27.345900,228,0,1,0,690,210,100,228,0.5333333333333333,0.21428571428571427,"forced_probe_top_score=0.471,vol=0.214|recent_failures_cooldown"
2025-11-05T08:05:27.956290,229,0,1,0,689,210,101,229,0.4666666666666667,0.21428571428571427,"forced_probe_top_score=0.419,vol=0.214|recent_failures_cooldown"
2025-11-05T08:05:28.577079,230,0,1,0,688,210,102,230,0.4,0.21428571428571427,"forced_probe_top_score=0.367,vol=0.214|recent_failures_cooldown"
2025-11-05T08:05:29.186994,231,0,1,0,687,210,103,231,0.3333333333333333,0.21428571428571427,"forced_probe_top_score=0.314,vol=0.214|recent_failures_cooldown"
2025-11-05T08:05:29.797946,232,0,1,0,686,210,104,232,0.26666666666666666,0.14285714285714285,"forced_probe_top_score=0.262,vol=0.214|recent_failures_cooldown"
2025-11-05T08:05:30.412780,233,0,1,1,685,211,104,233,0.3333333333333333,0.21428571428571427,"forced_probe_top_score=0.229,vol=0.143|recent_failures_cooldown"
2025-11-05T08:05:31.039334,234,0,1,1,684,212,104,234,0.4,0.21428571428571427,"forced_probe_top_score=0.262,vol=0.214|recent_failures_cooldown"
2025-11-05T08:05:31.642641,235,0,1,1,683,213,104,235,0.4666666666666667,0.21428571428571427,"forced_probe_top_score=0.314,vol=0.214|recent_failures_cooldown"
2025-11-05T08:05:32.259314,236,0,1,1,682,214,104,236,0.5333333333333333,0.21428571428571427,"forced_probe_top_score=0.367,vol=0.214"
2025-11-05T08:05:32.871796,237,0,1,1,681,215,104,237,0.6,0.14285714285714285,"forced_probe_top_score=0.419,vol=0.214"
2025-11-05T08:05:33.298606,238,0,1,0,680,215,105,238,0.5333333333333333,0.21428571428571427,"forced_probe_top_score=0.514,vol=0.143"
2025-11-05T08:05:33.790204,239,0,1,0,679,215,106,239,0.4666666666666667,0.21428571428571427,"forced_probe_top_score=0.419,vol=0.214|recent_failures_cooldown"
2025-11-05T08:05:34.409173,240,0,1,0,678,215,107,240,0.4,0.21428571428571427,"forced_probe_top_score=0.367,vol=0.214|recent_failures_cooldown"
2025-11-05T08:05:35.634362,241,0,1,1,677,216,107,241,0.4,0.21428571428571427,"forced_probe_top_score=0.314,vol=0.214|recent_failures_cooldown"
2025-11-05T08:05:36.100069,242,0,1,1,676,217,107,242,0.4666666666666667,0.21428571428571427,"forced_probe_top_score=0.314,vol=0.214|recent_failures_cooldown"
2025-11-05T08:05:36.557108,243,0,1,0,675,217,108,243,0.4666666666666667,0.2857142857142857,"forced_probe_top_score=0.367,vol=0.214|recent_failures_cooldown"
2025-11-05T08:05:37.172385,244,0,1,1,674,218,108,244,0.5333333333333333,0.35714285714285715,"forced_probe_top_score=0.333,vol=0.286|recent_failures_cooldown"
2025-11-05T08:05:37.599730,245,0,1,1,673,219,108,245,0.6,0.35714285714285715,"forced_probe_top_score=0.343,vol=0.357"
2025-11-05T08:05:38.104374,246,0,1,0,672,219,109,246,0.6,0.42857142857142855,"forced_probe_top_score=0.386,vol=0.357|recent_failures_cooldown"
2025-11-05T08:05:38.515676,247,0,1,0,671,219,110,247,0.6,0.35714285714285715,"forced_probe_top_score=0.343,vol=0.429|recent_failures_cooldown"
2025-11-05T08:05:38.919409,248,0,1,0,670,219,111,248,0.5333333333333333,0.35714285714285715,"forced_probe_top_score=0.386,vol=0.357|recent_failures_cooldown"
2025-11-05T08:05:39.302787,249,0,1,0,669,219,112,249,0.4666666666666667,0.35714285714285715,"forced_probe_top_score=0.343,vol=0.357|recent_failures_cooldown"
2025-11-05T08:05:39.936411,250,0,1,0,668,219,113,250,0.4,0.35714285714285715,"forced_probe_top_score=0.300,vol=0.357|recent_failures_cooldown"
2025-11-05T08:05:40.557764,251,0,1,0,667,219,114,251,0.3333333333333333,0.35714285714285715,"forced_probe_top_score=0.257,vol=0.357|recent_failures_cooldown"
2025-11-05T08:05:40.950675,252,0,1,1,666,220,114,252,0.3333333333333333,0.35714285714285715,"forced_probe_top_score=0.214,vol=0.357|recent_failures_cooldown"
2025-11-05T08:05:41.387692,253,0,1,1,665,221,114,253,0.4,0.35714285714285715,"forced_probe_top_score=0.214,vol=0.357|recent_failures_cooldown"
2025-11-05T08:05:41.787761,254,0,1,0,664,221,115,254,0.4,0.42857142857142855,"forced_probe_top_score=0.257,vol=0.357|recent_failures_cooldown"
2025-11-05T08:05:42.226366,255,0,1,1,663,222,115,255,0.4666666666666667,0.42857142857142855,"forced_probe_top_score=0.229,vol=0.429|recent_failures_cooldown"
2025-11-05T08:05:42.700686,256,0,1,1,662,223,115,256,0.4666666666666667,0.42857142857142855,"forced_probe_top_score=0.267,vol=0.429"
2025-11-05T08:05:43.320405,257,0,1,1,661,224,115,257,0.4666666666666667,0.35714285714285715,"forced_probe_top_score=0.267,vol=0.429"
2025-11-05T08:05:44.246166,258,0,1,0,660,224,116,258,0.4666666666666667,0.35714285714285715,"forced_probe_top_score=0.300,vol=0.357|recent_failures_cooldown"
2025-11-05T08:05:44.856562,259,0,1,0,659,224,117,259,0.4,0.35714285714285715,"forced_probe_top_score=0.300,vol=0.357|recent_failures_cooldown"
2025-11-05T08:05:45.465298,260,0,1,0,658,224,118,260,0.3333333333333333,0.2857142857142857,"forced_probe_top_score=0.257,vol=0.357|recent_failures_cooldown"
2025-11-05T08:05:46.458802,261,0,1,0,657,224,119,261,0.3333333333333333,0.2857142857142857,"forced_probe_top_score=0.238,vol=0.286|recent_failures_cooldown"
2025-11-05T08:05:46.908298,262,0,1,1,656,225,119,262,0.4,0.35714285714285715,"forced_probe_top_score=0.238,vol=0.286|recent_failures_cooldown"
2025-11-05T08:05:47.316243,263,0,1,1,655,226,119,263,0.4666666666666667,0.35714285714285715,"forced_probe_top_score=0.257,vol=0.357|recent_failures_cooldown"
2025-11-05T08:05:47.930333,264,0,1,1,654,227,119,264,0.5333333333333333,0.35714285714285715,"forced_probe_top_score=0.300,vol=0.357|recent_failures_cooldown"
2025-11-05T08:05:48.543585,265,0,1,1,653,228,119,265,0.6,0.35714285714285715,"forced_probe_top_score=0.343,vol=0.357"
2025-11-05T08:05:48.954324,266,0,1,1,652,229,119,266,0.6666666666666666,0.2857142857142857,"forced_probe_top_score=0.386,vol=0.357"
2025-11-05T08:05:49.460600,267,0,1,0,651,229,120,267,0.6,0.35714285714285715,"forced_probe_top_score=0.476,vol=0.286"
2025-11-05T08:05:49.956191,268,0,1,0,650,229,121,268,0.5333333333333333,0.2857142857142857,"forced_probe_top_score=0.386,vol=0.357|recent_failures_cooldown"
2025-11-05T08:05:50.410860,269,0,1,0,649,229,122,269,0.5333333333333333,0.21428571428571427,"forced_probe_top_score=0.381,vol=0.286|recent_failures_cooldown"
2025-11-05T08:05:50.855366,270,0,1,0,648,229,123,270,0.4666666666666667,0.21428571428571427,"forced_probe_top_score=0.419,vol=0.214|recent_failures_cooldown"
2025-11-05T08:05:51.257754,271,0,1,0,647,229,124,271,0.4,0.21428571428571427,"forced_probe_top_score=0.367,vol=0.214|recent_failures_cooldown"
2025-11-05T08:05:51.763176,272,0,1,0,646,229,125,272,0.3333333333333333,0.14285714285714285,"forced_probe_top_score=0.314,vol=0.214|recent_failures_cooldown"
2025-11-05T08:05:52.455330,273,0,1,1,645,230,125,273,0.4,0.21428571428571427,"forced_probe_top_score=0.286,vol=0.143|recent_failures_cooldown"
2025-11-05T08:05:52.863381,274,0,1,1,644,231,125,274,0.4666666666666667,0.21428571428571427,"forced_probe_top_score=0.314,vol=0.214|recent_failures_cooldown"
2025-11-05T08:05:53.294661,275,0,1,1,643,232,125,275,0.5333333333333333,0.21428571428571427,"forced_probe_top_score=0.367,vol=0.214|recent_failures_cooldown"
2025-11-05T08:05:53.698698,276,0,1,1,642,233,125,276,0.6,0.14285714285714285,"forced_probe_top_score=0.419,vol=0.214"
2025-11-05T08:05:54.138133,277,0,1,1,641,234,125,277,0.6,0.14285714285714285,"forced_probe_top_score=0.514,vol=0.143"
2025-11-05T08:05:54.692931,278,0,1,0,640,234,126,278,0.5333333333333333,0.21428571428571427,"forced_probe_top_score=0.514,vol=0.143"
2025-11-05T08:05:55.302810,279,0,1,0,639,234,127,279,0.4666666666666667,0.21428571428571427,"forced_probe_top_score=0.419,vol=0.214|recent_failures_cooldown"
2025-11-05T08:05:55.914067,280,0,1,0,638,234,128,280,0.4,0.21428571428571427,"forced_probe_top_score=0.367,vol=0.214|recent_failures_cooldown"
2025-11-05T08:05:57.449756,281,0,1,0,637,234,129,281,0.3333333333333333,0.14285714285714285,"forced_probe_top_score=0.314,vol=0.214|recent_failures_cooldown"
2025-11-05T08:05:58.063787,282,0,1,0,636,234,130,282,0.3333333333333333,0.14285714285714285,"forced_probe_top_score=0.286,vol=0.143|recent_failures_cooldown"
2025-11-05T08:05:58.679162,283,0,1,0,635,234,131,283,0.3333333333333333,0.14285714285714285,"forced_probe_top_score=0.286,vol=0.143|recent_failures_cooldown"
2025-11-05T08:05:59.292399,284,0,1,1,634,235,131,284,0.4,0.21428571428571427,"forced_probe_top_score=0.286,vol=0.143|recent_failures_cooldown"
2025-11-05T08:05:59.908400,285,0,1,1,633,236,131,285,0.4666666666666667,0.21428571428571427,"forced_probe_top_score=0.314,vol=0.214|recent_failures_cooldown"
2025-11-05T08:06:00.523963,286,0,1,1,632,237,131,286,0.5333333333333333,0.21428571428571427,"forced_probe_top_score=0.367,vol=0.214|recent_failures_cooldown"
2025-11-05T08:06:01.141136,287,0,1,0,631,237,132,287,0.5333333333333333,0.21428571428571427,"forced_probe_top_score=0.419,vol=0.214|recent_failures_cooldown"
2025-11-05T08:06:01.762024,288,0,1,1,630,238,132,288,0.5333333333333333,0.2857142857142857,"forced_probe_top_score=0.419,vol=0.214"
2025-11-05T08:06:02.366525,289,0,1,0,629,238,133,289,0.4666666666666667,0.35714285714285715,"forced_probe_top_score=0.381,vol=0.286|recent_failures_cooldown"
2025-11-05T08:06:02.981077,290,0,1,0,628,238,134,290,0.4,0.35714285714285715,"forced_probe_top_score=0.300,vol=0.357|recent_failures_cooldown"
2025-11-05T08:06:03.606082,291,0,1,0,627,238,135,291,0.3333333333333333,0.35714285714285715,"forced_probe_top_score=0.257,vol=0.357|recent_failures_cooldown"
2025-11-05T08:06:04.048779,292,0,1,0,626,238,136,292,0.26666666666666666,0.2857142857142857,"forced_probe_top_score=0.214,vol=0.357|recent_failures_cooldown"
2025-11-05T08:06:04.826821,293,0,1,1,625,239,136,293,0.3333333333333333,0.35714285714285715,"forced_probe_top_score=0.190,vol=0.286|recent_failures_cooldown"
2025-11-05T08:06:05.443901,294,0,1,1,624,240,136,294,0.4,0.35714285714285715,"forced_probe_top_score=0.214,vol=0.357|recent_failures_cooldown"
2025-11-05T08:06:06.052175,295,0,1,1,623,241,136,295,0.4666666666666667,0.35714285714285715,"forced_probe_top_score=0.257,vol=0.357|recent_failures_cooldown"
2025-11-05T08:06:06.667084,296,0,1,1,622,242,136,296,0.5333333333333333,0.35714285714285715,"forced_probe_top_score=0.300,vol=0.357"
2025-11-05T08:06:07.065035,297,0,1,1,621,243,136,297,0.6,0.35714285714285715,"forced_probe_top_score=0.343,vol=0.357"
2025-11-05T08:06:07.591941,298,0,1,1,620,244,136,298,0.6666666666666666,0.2857142857142857,"forced_probe_top_score=0.386,vol=0.357"
2025-11-05T08:06:08.218314,299,0,1,0,619,244,137,299,0.6,0.35714285714285715,"forced_probe_top_score=0.476,vol=0.286"
2025-11-05T08:06:08.819803,300,0,1,0,618,244,138,300,0.5333333333333333,0.35714285714285715,"forced_probe_top_score=0.386,vol=0.357|recent_failures_cooldown"
2025-11-05T08:06:10.048934,301,0,1,1,617,245,138,301,0.5333333333333333,0.35714285714285715,"forced_probe_top_score=0.343,vol=0.357|recent_failures_cooldown"
2025-11-05T08:06:10.458585,302,0,1,0,616,245,139,302,0.5333333333333333,0.35714285714285715,"forced_probe_top_score=0.343,vol=0.357|recent_failures_cooldown"
2025-11-05T08:06:10.973041,303,0,1,1,615,246,139,303,0.5333333333333333,0.35714285714285715,"forced_probe_top_score=0.343,vol=0.357|recent_failures_cooldown"
2025-11-05T08:06:11.590210,304,0,1,1,614,247,139,304,0.6,0.35714285714285715,"forced_probe_top_score=0.343,vol=0.357|recent_failures_cooldown"
2025-11-05T08:06:12.201948,305,0,1,1,613,248,139,305,0.6666666666666666,0.35714285714285715,"forced_probe_top_score=0.386,vol=0.357"
2025-11-05T08:06:12.822313,306,0,1,1,612,249,139,306,0.7333333333333333,0.35714285714285715,"forced_probe_top_score=0.429,vol=0.357"
2025-11-05T08:06:13.436931,307,0,1,0,611,249,140,307,0.7333333333333333,0.35714285714285715,"forced_probe_top_score=0.471,vol=0.357"
2025-11-05T08:06:14.055474,308,0,1,0,610,249,141,308,0.6666666666666666,0.35714285714285715,"forced_probe_top_score=0.471,vol=0.357|recent_failures_cooldown"
2025-11-05T08:06:14.664700,309,0,1,0,609,249,142,309,0.6,0.35714285714285715,"forced_probe_top_score=0.429,vol=0.357|recent_failures_cooldown"
2025-11-05T08:06:15.275810,310,0,1,0,608,249,143,310,0.5333333333333333,0.35714285714285715,"forced_probe_top_score=0.386,vol=0.357|recent_failures_cooldown"
2025-11-05T08:06:15.885881,311,0,1,0,607,249,144,311,0.4666666666666667,0.35714285714285715,"forced_probe_top_score=0.343,vol=0.357|recent_failures_cooldown"
2025-11-05T08:06:16.499024,312,0,1,1,606,250,144,312,0.4666666666666667,0.42857142857142855,"forced_probe_top_score=0.300,vol=0.357|recent_failures_cooldown"
2025-11-05T08:06:17.116516,313,0,1,1,605,251,144,313,0.4666666666666667,0.35714285714285715,"forced_probe_top_score=0.267,vol=0.429|recent_failures_cooldown"
2025-11-05T08:06:17.733868,314,0,1,1,604,252,144,314,0.5333333333333333,0.35714285714285715,"forced_probe_top_score=0.300,vol=0.357|recent_failures_cooldown"
2025-11-05T08:06:18.298420,315,0,1,1,603,253,144,315,0.6,0.2857142857142857,"forced_probe_top_score=0.343,vol=0.357"
2025-11-05T08:06:18.958224,316,0,1,0,602,253,145,316,0.5333333333333333,0.2857142857142857,"forced_probe_top_score=0.429,vol=0.286"
2025-11-05T08:06:19.885624,317,0,1,0,601,253,146,317,0.5333333333333333,0.21428571428571427,"forced_probe_top_score=0.381,vol=0.286|recent_failures_cooldown"
2025-11-05T08:06:20.499283,318,0,1,0,600,253,147,318,0.4666666666666667,0.21428571428571427,"forced_probe_top_score=0.419,vol=0.214|recent_failures_cooldown"
2025-11-05T08:06:21.115852,319,0,1,0,599,253,148,319,0.4,0.21428571428571427,"forced_probe_top_score=0.367,vol=0.214|recent_failures_cooldown"
2025-11-05T08:06:21.726523,320,0,1,1,598,254,148,320,0.4,0.2857142857142857,"forced_probe_top_score=0.314,vol=0.214|recent_failures_cooldown"
2025-11-05T08:06:22.965659,321,0,1,0,597,254,149,321,0.3333333333333333,0.2857142857142857,"forced_probe_top_score=0.286,vol=0.286|recent_failures_cooldown"
2025-11-05T08:06:23.571695,322,0,1,0,596,254,150,322,0.3333333333333333,0.2857142857142857,"forced_probe_top_score=0.238,vol=0.286|recent_failures_cooldown"
2025-11-05T08:06:24.186702,323,0,1,1,595,255,150,323,0.4,0.35714285714285715,"forced_probe_top_score=0.238,vol=0.286|recent_failures_cooldown"
2025-11-05T08:06:24.806365,324,0,1,1,594,256,150,324,0.4666666666666667,0.35714285714285715,"forced_probe_top_score=0.257,vol=0.357|recent_failures_cooldown"
2025-11-05T08:06:25.413318,325,0,1,1,593,257,150,325,0.5333333333333333,0.35714285714285715,"forced_probe_top_score=0.300,vol=0.357|recent_failures_cooldown"
2025-11-05T08:06:26.031273,326,0,1,1,592,258,150,326,0.6,0.2857142857142857,"forced_probe_top_score=0.343,vol=0.357"
2025-11-05T08:06:26.642434,327,0,1,0,591,258,151,327,0.5333333333333333,0.35714285714285715,"forced_probe_top_score=0.429,vol=0.286"
2025-11-05T08:06:27.257934,328,0,1,1,590,259,151,328,0.5333333333333333,0.42857142857142855,"forced_probe_top_score=0.343,vol=0.357"
2025-11-05T08:06:27.816152,329,0,1,0,589,259,152,329,0.4666666666666667,0.5,"forced_probe_top_score=0.305,vol=0.429|recent_failures_cooldown"
2025-11-05T08:06:28.487690,330,0,1,0,588,259,153,330,0.4,0.42857142857142855,"forced_probe_top_score=0.233,vol=0.500|recent_failures_cooldown"
2025-11-05T08:06:29.715453,331,0,1,0,587,259,154,331,0.4,0.42857142857142855,"forced_probe_top_score=0.229,vol=0.429|recent_failures_cooldown"
2025-11-05T08:06:30.342084,332,0,1,0,586,259,155,332,0.4,0.42857142857142855,"forced_probe_top_score=0.229,vol=0.429|recent_failures_cooldown"
2025-11-05T08:06:30.952543,333,0,1,1,585,260,155,333,0.4666666666666667,0.5,"forced_probe_top_score=0.229,vol=0.429|recent_failures_cooldown"
2025-11-05T08:06:31.560819,334,0,1,1,584,261,155,334,0.5333333333333333,0.42857142857142855,"forced_probe_top_score=0.233,vol=0.500|recent_failures_cooldown"
2025-11-05T08:06:31.949543,335,0,1,1,583,262,155,335,0.5333333333333333,0.35714285714285715,"forced_probe_top_score=0.305,vol=0.429|recent_failures_cooldown"
2025-11-05T08:06:32.483040,336,0,1,0,582,262,156,336,0.5333333333333333,0.42857142857142855,"forced_probe_top_score=0.343,vol=0.357|recent_failures_cooldown"
2025-11-05T08:06:33.106476,337,0,1,1,581,263,156,337,0.6,0.42857142857142855,"forced_probe_top_score=0.305,vol=0.429"
2025-11-05T08:06:33.716828,338,0,1,1,580,264,156,338,0.6,0.42857142857142855,"forced_probe_top_score=0.343,vol=0.429"
2025-11-05T08:06:34.327362,339,0,1,0,579,264,157,339,0.5333333333333333,0.5,"forced_probe_top_score=0.343,vol=0.429|recent_failures_cooldown"
2025-11-05T08:06:34.938799,340,0,1,0,578,264,158,340,0.4666666666666667,0.5,"forced_probe_top_score=0.267,vol=0.500|recent_failures_cooldown"
2025-11-05T08:06:35.863794,341,0,1,0,577,264,159,341,0.4,0.42857142857142855,"forced_probe_top_score=0.233,vol=0.500|recent_failures_cooldown"
2025-11-05T08:06:36.478167,342,0,1,1,576,265,159,342,0.4666666666666667,0.42857142857142855,"forced_probe_top_score=0.229,vol=0.429|recent_failures_cooldown"
2025-11-05T08:06:37.094345,343,0,1,0,575,265,160,343,0.4,0.42857142857142855,"forced_probe_top_score=0.267,vol=0.429|recent_failures_cooldown"
2025-11-05T08:06:37.543313,344,0,1,1,574,266,160,344,0.4666666666666667,0.5,"forced_probe_top_score=0.229,vol=0.429|recent_failures_cooldown"
2025-11-05T08:06:38.029717,345,0,1,1,573,267,160,345,0.5333333333333333,0.5,"forced_probe_top_score=0.233,vol=0.500|recent_failures_cooldown"
2025-11-05T08:06:38.491177,346,0,1,1,572,268,160,346,0.6,0.5,"forced_probe_top_score=0.267,vol=0.500"
2025-11-05T08:06:38.947875,347,0,1,0,571,268,161,347,0.6,0.5,"forced_probe_top_score=0.300,vol=0.500|recent_failures_cooldown"
2025-11-05T08:06:39.541679,348,0,1,0,570,268,162,348,0.5333333333333333,0.5,"forced_probe_top_score=0.300,vol=0.500|recent_failures_cooldown"
2025-11-05T08:06:40.018377,349,0,1,0,569,268,163,349,0.4666666666666667,0.5,"forced_probe_top_score=0.267,vol=0.500|recent_failures_cooldown"
2025-11-05T08:06:40.636193,350,0,1,0,568,268,164,350,0.4,0.42857142857142855,"forced_probe_top_score=0.233,vol=0.500|recent_failures_cooldown"
2025-11-05T08:06:41.662991,351,0,1,0,567,268,165,351,0.4,0.35714285714285715,"forced_probe_top_score=0.229,vol=0.429|recent_failures_cooldown"
2025-11-05T08:06:42.317916,352,0,1,0,566,268,166,352,0.3333333333333333,0.35714285714285715,"forced_probe_top_score=0.257,vol=0.357|recent_failures_cooldown"
2025-11-05T08:06:42.939293,353,0,1,1,565,269,166,353,0.3333333333333333,0.35714285714285715,"forced_probe_top_score=0.214,vol=0.357|recent_failures_cooldown"
2025-11-05T08:06:43.517687,354,0,1,1,564,270,166,354,0.4,0.35714285714285715,"forced_probe_top_score=0.214,vol=0.357|recent_failures_cooldown"
2025-11-05T08:06:44.334388,355,0,1,1,563,271,166,355,0.4666666666666667,0.35714285714285715,"forced_probe_top_score=0.257,vol=0.357|recent_failures_cooldown"
2025-11-05T08:06:45.155457,356,0,1,1,562,272,166,356,0.5333333333333333,0.2857142857142857,"forced_probe_top_score=0.300,vol=0.357"
2025-11-05T08:06:45.703042,357,0,1,0,561,272,167,357,0.4666666666666667,0.2857142857142857,"forced_probe_top_score=0.381,vol=0.286"
2025-11-05T08:06:46.106329,358,0,1,0,560,272,168,358,0.4666666666666667,0.21428571428571427,"forced_probe_top_score=0.333,vol=0.286|recent_failures_cooldown"
2025-11-05T08:06:46.535289,359,0,1,0,559,272,169,359,0.4,0.21428571428571427,"forced_probe_top_score=0.367,vol=0.214|recent_failures_cooldown"
2025-11-05T08:06:46.957884,360,0,1,0,558,272,170,360,0.3333333333333333,0.21428571428571427,"forced_probe_top_score=0.314,vol=0.214|recent_failures_cooldown"
2025-11-05T08:06:48.156173,361,0,1,0,557,272,171,361,0.26666666666666666,0.14285714285714285,"forced_probe_top_score=0.262,vol=0.214|recent_failures_cooldown"
